Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[42]     0.0    0.00    0.00     229         __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>::_Iter_comp_val(__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&&) [42]
                0.00    0.00     229/1149        std::remove_reference<HCNodePtrComp&>::type&& std::move<HCNodePtrComp&>(HCNodePtrComp&) [16]
-----------------------------------------------
                0.00    0.00     229/229         void std::pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp) [38]
[43]     0.0    0.00    0.00     229         __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>::_Iter_comp_iter(HCNodePtrComp) [43]
                0.00    0.00     229/1149        std::remove_reference<HCNodePtrComp&>::type&& std::move<HCNodePtrComp&>(HCNodePtrComp&) [16]
-----------------------------------------------
                0.00    0.00     229/229         void std::pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNodePtrComp) [38]
[44]     0.0    0.00    0.00     229         void std::__pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&) [44]
                0.00    0.00     687/6386        __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator*() const [11]
                0.00    0.00     687/3024        std::remove_reference<HCNode*&>::type&& std::move<HCNode*&>(HCNode*&) [13]
                0.00    0.00     229/699         __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::difference_type __gnu_cxx::operator-<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&) [18]
                0.00    0.00     229/229         void std::__adjust_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>) [45]
-----------------------------------------------
                0.00    0.00     229/229         void std::__pop_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&) [44]
[45]     0.0    0.00    0.00     229         void std::__adjust_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>) [45]
                0.00    0.00    4078/5468        __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator+(long) const [12]
                0.00    0.00    2054/6386        __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::operator*() const [11]
                0.00    0.00    1256/3024        std::remove_reference<HCNode*&>::type&& std::move<HCNode*&>(HCNode*&) [13]
                0.00    0.00    1012/1012        bool __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>::operator()<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >) [17]
                0.00    0.00     229/229         std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&>(__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&) [46]
                0.00    0.00     229/229         __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>::_Iter_comp_val(__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&&) [42]
                0.00    0.00     229/460         void std::__push_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_val<HCNodePtrComp>&) [23]
-----------------------------------------------
                0.00    0.00     229/229         void std::__adjust_heap<__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp> >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, long, long, HCNode*, __gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>) [45]
[46]     0.0    0.00    0.00     229         std::remove_reference<__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&>::type&& std::move<__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&>(__gnu_cxx::__ops::_Iter_comp_iter<HCNodePtrComp>&) [46]
-----------------------------------------------
                0.00    0.00      32/148         std::vector<HCNode*, std::allocator<HCNode*> >::_M_check_len(unsigned long, char const*) const [68]
                0.00    0.00     116/148         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::size() const [49]
[47]     0.0    0.00    0.00     148         std::vector<HCNode*, std::allocator<HCNode*> >::size() const [47]
-----------------------------------------------
                0.00    0.00     117/117         main [4]
[48]     0.0    0.00    0.00     117         FancyInputStream::read_int() [48]
-----------------------------------------------
                0.00    0.00     116/116         HCTree::build(std::vector<int, std::allocator<int> > const&) [94]
[49]     0.0    0.00    0.00     116         std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::size() const [49]
                0.00    0.00     116/148         std::vector<HCNode*, std::allocator<HCNode*> >::size() const [47]
-----------------------------------------------
                0.00    0.00     116/116         HCTree::build(std::vector<int, std::allocator<int> > const&) [94]
[50]     0.0    0.00    0.00     116         std::vector<HCNode*, std::allocator<HCNode*> >::operator[](unsigned long) [50]
-----------------------------------------------
                0.00    0.00     116/116         main [4]
[51]     0.0    0.00    0.00     116         std::vector<int, std::allocator<int> >::operator[](unsigned long) [51]
-----------------------------------------------
                0.00    0.00      48/48          HCNode** std::__relocate_a<HCNode**, HCNode**, std::allocator<HCNode*> >(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [62]
[52]     0.0    0.00    0.00      48         HCNode** std::__niter_base<HCNode**>(HCNode**) [52]
-----------------------------------------------
                0.00    0.00       1/24          std::vector<HCNode*, std::allocator<HCNode*> >::_M_fill_initialize(unsigned long, HCNode* const&) [121]
                0.00    0.00       1/24          std::vector<HCNode*, std::allocator<HCNode*> >::_M_erase_at_end(HCNode**) [119]
                0.00    0.00       2/24          std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [118]
                0.00    0.00       4/24          std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [78]
                0.00    0.00      16/24          void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [69]
[53]     0.0    0.00    0.00      24         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [53]
-----------------------------------------------
                0.00    0.00       1/18          std::vector<int, std::allocator<int> >::_S_max_size(std::allocator<int> const&) [126]
                0.00    0.00      17/18          std::vector<HCNode*, std::allocator<HCNode*> >::_S_max_size(std::allocator<HCNode*> const&) [56]
[54]     0.0    0.00    0.00      18         unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [54]
-----------------------------------------------
                0.00    0.00       1/17          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::get_allocator() const [98]
                0.00    0.00      16/17          std::vector<HCNode*, std::allocator<HCNode*> >::max_size() const [57]
[55]     0.0    0.00    0.00      17         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() const [55]
-----------------------------------------------
                0.00    0.00       1/17          std::vector<HCNode*, std::allocator<HCNode*> >::_S_check_init_len(unsigned long, std::allocator<HCNode*> const&) [120]
                0.00    0.00      16/17          std::vector<HCNode*, std::allocator<HCNode*> >::max_size() const [57]
[56]     0.0    0.00    0.00      17         std::vector<HCNode*, std::allocator<HCNode*> >::_S_max_size(std::allocator<HCNode*> const&) [56]
                0.00    0.00      17/18          unsigned long const& std::min<unsigned long>(unsigned long const&, unsigned long const&) [54]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<HCNode*, std::allocator<HCNode*> >::_M_check_len(unsigned long, char const*) const [68]
[57]     0.0    0.00    0.00      16         std::vector<HCNode*, std::allocator<HCNode*> >::max_size() const [57]
                0.00    0.00      16/17          std::vector<HCNode*, std::allocator<HCNode*> >::_S_max_size(std::allocator<HCNode*> const&) [56]
                0.00    0.00      16/17          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() const [55]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [69]
[58]     0.0    0.00    0.00      16         std::vector<HCNode*, std::allocator<HCNode*> >::_S_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [58]
                0.00    0.00      16/16          std::vector<HCNode*, std::allocator<HCNode*> >::_S_do_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&, std::integral_constant<bool, true>) [59]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<HCNode*, std::allocator<HCNode*> >::_S_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [58]
[59]     0.0    0.00    0.00      16         std::vector<HCNode*, std::allocator<HCNode*> >::_S_do_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&, std::integral_constant<bool, true>) [59]
                0.00    0.00      16/16          HCNode** std::__relocate_a<HCNode**, HCNode**, std::allocator<HCNode*> >(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [62]
-----------------------------------------------
                0.00    0.00      16/16          void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [69]
[60]     0.0    0.00    0.00      16         std::vector<HCNode*, std::allocator<HCNode*> >::_S_use_relocate() [60]
                0.00    0.00      16/16          std::vector<HCNode*, std::allocator<HCNode*> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [61]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<HCNode*, std::allocator<HCNode*> >::_S_use_relocate() [60]
[61]     0.0    0.00    0.00      16         std::vector<HCNode*, std::allocator<HCNode*> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [61]
-----------------------------------------------
                0.00    0.00      16/16          std::vector<HCNode*, std::allocator<HCNode*> >::_S_do_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&, std::integral_constant<bool, true>) [59]
[62]     0.0    0.00    0.00      16         HCNode** std::__relocate_a<HCNode**, HCNode**, std::allocator<HCNode*> >(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [62]
                0.00    0.00      48/48          HCNode** std::__niter_base<HCNode**>(HCNode**) [52]
                0.00    0.00      16/16          std::enable_if<std::__is_bitwise_relocatable<HCNode*, void>::value, HCNode**>::type std::__relocate_a_1<HCNode*, HCNode*>(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [63]
-----------------------------------------------
                0.00    0.00      16/16          HCNode** std::__relocate_a<HCNode**, HCNode**, std::allocator<HCNode*> >(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [62]
[63]     0.0    0.00    0.00      16         std::enable_if<std::__is_bitwise_relocatable<HCNode*, void>::value, HCNode**>::type std::__relocate_a_1<HCNode*, HCNode*>(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [63]
-----------------------------------------------
                0.00    0.00       4/12          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::~_Vector_base() [77]
                0.00    0.00       8/12          void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [69]
[64]     0.0    0.00    0.00      12         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_deallocate(HCNode**, unsigned long) [64]
                0.00    0.00       9/9           std::__new_allocator<HCNode*>::deallocate(HCNode**, unsigned long) [66]
-----------------------------------------------
                0.00    0.00       1/9           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_create_storage(unsigned long) [101]
                0.00    0.00       8/9           void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [69]
[65]     0.0    0.00    0.00       9         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_allocate(unsigned long) [65]
                0.00    0.00       9/9           std::__new_allocator<HCNode*>::allocate(unsigned long, void const*) [67]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_deallocate(HCNode**, unsigned long) [64]
[66]     0.0    0.00    0.00       9         std::__new_allocator<HCNode*>::deallocate(HCNode**, unsigned long) [66]
-----------------------------------------------
                0.00    0.00       9/9           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_allocate(unsigned long) [65]
[67]     0.0    0.00    0.00       9         std::__new_allocator<HCNode*>::allocate(unsigned long, void const*) [67]
-----------------------------------------------
                0.00    0.00       8/8           void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [69]
[68]     0.0    0.00    0.00       8         std::vector<HCNode*, std::allocator<HCNode*> >::_M_check_len(unsigned long, char const*) const [68]
                0.00    0.00      32/148         std::vector<HCNode*, std::allocator<HCNode*> >::size() const [47]
                0.00    0.00      16/16          std::vector<HCNode*, std::allocator<HCNode*> >::max_size() const [57]
                0.00    0.00       8/8           unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [70]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<HCNode*, std::allocator<HCNode*> >::push_back(HCNode* const&) [37]
[69]     0.0    0.00    0.00       8         void std::vector<HCNode*, std::allocator<HCNode*> >::_M_realloc_insert<HCNode* const&>(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >, HCNode* const&) [69]
                0.00    0.00      24/470         HCNode* const& std::forward<HCNode* const&>(std::remove_reference<HCNode* const&>::type&) [22]
                0.00    0.00      16/16          std::vector<HCNode*, std::allocator<HCNode*> >::_S_use_relocate() [60]
                0.00    0.00      16/24          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [53]
                0.00    0.00      16/1414        __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::base() const [15]
                0.00    0.00      16/16          std::vector<HCNode*, std::allocator<HCNode*> >::_S_relocate(HCNode**, HCNode**, HCNode**, std::allocator<HCNode*>&) [58]
                0.00    0.00       8/8           std::vector<HCNode*, std::allocator<HCNode*> >::_M_check_len(unsigned long, char const*) const [68]
                0.00    0.00       8/470         std::vector<HCNode*, std::allocator<HCNode*> >::begin() [21]
                0.00    0.00       8/699         __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >::difference_type __gnu_cxx::operator-<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > >(__gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&, __gnu_cxx::__normal_iterator<HCNode**, std::vector<HCNode*, std::allocator<HCNode*> > > const&) [18]
                0.00    0.00       8/9           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_allocate(unsigned long) [65]
                0.00    0.00       8/231         operator new(unsigned long, void*) [40]
                0.00    0.00       8/12          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_deallocate(HCNode**, unsigned long) [64]
-----------------------------------------------
                0.00    0.00       8/8           std::vector<HCNode*, std::allocator<HCNode*> >::_M_check_len(unsigned long, char const*) const [68]
[70]     0.0    0.00    0.00       8         unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [70]
-----------------------------------------------
                0.00    0.00       1/7           HCTree::HCTree() [95]
                0.00    0.00       1/7           std::vector<HCNode*, std::allocator<HCNode*> >::_S_check_init_len(unsigned long, std::allocator<HCNode*> const&) [120]
                0.00    0.00       1/7           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [118]
                0.00    0.00       4/7           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::~_Vector_impl() [76]
[71]     0.0    0.00    0.00       7         std::__new_allocator<HCNode*>::~__new_allocator() [71]
-----------------------------------------------
                0.00    0.00       6/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data&) [82]
[72]     0.0    0.00    0.00       6         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data const&) [72]
-----------------------------------------------
                0.00    0.00       2/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl() [80]
                0.00    0.00       2/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl(std::allocator<HCNode*> const&) [81]
                0.00    0.00       2/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data&) [82]
[73]     0.0    0.00    0.00       6         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_Vector_impl_data() [73]
-----------------------------------------------
                0.00    0.00       5/5           void std::_Destroy<HCNode**>(HCNode**, HCNode**) [75]
[74]     0.0    0.00    0.00       5         void std::_Destroy_aux<true>::__destroy<HCNode**>(HCNode**, HCNode**) [74]
-----------------------------------------------
                0.00    0.00       1/5           std::vector<HCNode*, std::allocator<HCNode*> >::_M_erase_at_end(HCNode**) [119]
                0.00    0.00       4/5           std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [78]
[75]     0.0    0.00    0.00       5         void std::_Destroy<HCNode**>(HCNode**, HCNode**) [75]
                0.00    0.00       5/5           void std::_Destroy_aux<true>::__destroy<HCNode**>(HCNode**, HCNode**) [74]
-----------------------------------------------
                0.00    0.00       4/4           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::~_Vector_base() [77]
[76]     0.0    0.00    0.00       4         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::~_Vector_impl() [76]
                0.00    0.00       4/7           std::__new_allocator<HCNode*>::~__new_allocator() [71]
-----------------------------------------------
                0.00    0.00       4/4           std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [78]
[77]     0.0    0.00    0.00       4         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::~_Vector_base() [77]
                0.00    0.00       4/4           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::~_Vector_impl() [76]
                0.00    0.00       4/12          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_deallocate(HCNode**, unsigned long) [64]
-----------------------------------------------
                0.00    0.00       1/4           HCTree::HCTree() [95]
                0.00    0.00       1/4           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [118]
                0.00    0.00       1/4           HCTree::~HCTree() [96]
                0.00    0.00       1/4           std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::~priority_queue() [113]
[78]     0.0    0.00    0.00       4         std::vector<HCNode*, std::allocator<HCNode*> >::~vector() [78]
                0.00    0.00       4/24          std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_M_get_Tp_allocator() [53]
                0.00    0.00       4/5           void std::_Destroy<HCNode**>(HCNode**, HCNode**) [75]
                0.00    0.00       4/4           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::~_Vector_base() [77]
-----------------------------------------------
                0.00    0.00       1/3           main [4]
                0.00    0.00       1/3           std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&) [127]
                0.00    0.00       1/3           std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [106]
[79]     0.0    0.00    0.00       3         std::__new_allocator<int>::~__new_allocator() [79]
-----------------------------------------------
                0.00    0.00       2/2           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base() [83]
[80]     0.0    0.00    0.00       2         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl() [80]
                0.00    0.00       2/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_Vector_impl_data() [73]
-----------------------------------------------
                0.00    0.00       1/2           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(unsigned long, std::allocator<HCNode*> const&) [103]
                0.00    0.00       1/2           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base(std::allocator<HCNode*> const&) [102]
[81]     0.0    0.00    0.00       2         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl(std::allocator<HCNode*> const&) [81]
                0.00    0.00       2/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_Vector_impl_data() [73]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<HCNode*, std::allocator<HCNode*> >::_M_move_assign(std::vector<HCNode*, std::allocator<HCNode*> >&&, std::integral_constant<bool, true>) [118]
[82]     0.0    0.00    0.00       2         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_swap_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data&) [82]
                0.00    0.00       6/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_M_copy_data(std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data const&) [72]
                0.00    0.00       2/6           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl_data::_Vector_impl_data() [73]
-----------------------------------------------
                0.00    0.00       2/2           std::vector<HCNode*, std::allocator<HCNode*> >::vector() [85]
[83]     0.0    0.00    0.00       2         std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base() [83]
                0.00    0.00       2/2           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_impl::_Vector_impl() [80]
-----------------------------------------------
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::~vector() [130]
                0.00    0.00       1/2           std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&) [128]
[84]     0.0    0.00    0.00       2         std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [84]
-----------------------------------------------
                0.00    0.00       1/2           HCTree::HCTree() [95]
                0.00    0.00       1/2           std::priority_queue<HCNode*, std::vector<HCNode*, std::allocator<HCNode*> >, HCNodePtrComp>::priority_queue<std::vector<HCNode*, std::allocator<HCNode*> >, void>() [112]
[85]     0.0    0.00    0.00       2         std::vector<HCNode*, std::allocator<HCNode*> >::vector() [85]
                0.00    0.00       2/2           std::_Vector_base<HCNode*, std::allocator<HCNode*> >::_Vector_base() [83]
-----------------------------------------------
                0.00    0.00       1/2           HCNode** std::fill_n<HCNode**, unsigned long, HCNode*>(HCNode**, unsigned long, HCNode* const&) [139]
                0.00    0.00       1/2           int* std::fill_n<int*, unsigned long, int>(int*, unsigned long, int const&) [140]
[86]     0.0    0.00    0.00       2         std::__size_to_integer(unsigned long) [86]
-----------------------------------------------
                                 462             helper(HCNode*) [87]
                0.00    0.00       1/1           HCTree::~HCTree() [96]
[87]     0.0    0.00    0.00       1+462     helper(HCNode*) [87]
                                 462             helper(HCNode*) [87]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[88]     0.0    0.00    0.00       1         FancyInputStream::FancyInputStream(char const*) [88]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[89]     0.0    0.00    0.00       1         FancyInputStream::~FancyInputStream() [89]
-----------------------------------------------
                0.00    0.00       1/1           FancyOutputStream::flush() [91]
[90]     0.0    0.00    0.00       1         FancyOutputStream::flush_bitwise() [90]
-----------------------------------------------
                0.00    0.00       1/1           FancyOutputStream::~FancyOutputStream() [93]
[91]     0.0    0.00    0.00       1         FancyOutputStream::flush() [91]
                0.00    0.00       1/1           FancyOutputStream::flush_bitwise() [90]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[92]     0.0    0.00    0.00       1         FancyOutputStream::FancyOutputStream(char const*) [92]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[93]     0.0    0.00    0.00       1         FancyOutputStream::~FancyOutputStream() [93]
                0.00    0.00       1/1           FancyOutputStream::flush() [91]
-----------------------------------------------
                0.00    0.00       1/1           main [4]
[94]     0.0    0.00    0.00       1         HCTree::build(std::vector<int, std::allocator<int> > const&) [94]
                0.00    0.00     372/372         std::vector<int, std::allocator<int> >::operator[](unsigned long) const [24]
